"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.paragraph_1","Input.paragraph_2","Input.paragraph_3","Input.article","Input.passage","Answer.deletion_mask_1","Answer.deletion_mask_2","Answer.deletion_mask_3","Approve","Reject"
"36KM3FWE3R0GS2UWQDTWA4BWEBT07A","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","33PPUNGG39TQZQIVTNAV9417T66RZX","A2PYZDFLMB8RN6","Approved","Sat May 04 19:41:10 PDT 2019","Sat May 04 19:41:26 PDT 2019","Sat May 04 20:41:26 PDT 2019","","","","16","100% (58/58)","100% (58/58)","100% (58/58)","After the preliminary results of Turkeys municipal elections were announced, on Sunday night, President Recep Tayyip Erdogan stood on the terrace of his partys Ankara headquarters with a microphone and, in a sombre tone, launched into a campaign song long popular with his supporters.#$Ours is a love story, a bit like a black-and-white film, Erdogan sang, as members of the crowd in the streets below joined him.#$Television closeups showed some people in tears.#$The Turkish leader had just learned that his Justice and Development Party, or the A.K.P., had narrowly lost the mayoralty of Ankara, the countrys capital, and might lose Istanbul, Turkeys largest city, in local elections that were seen as a referendum on his leadership.#$Both cities had been controlled by the A.K.P.#$or its Islamist forebears since 1994, when Erdogan was first elected the mayor of Istanbul.#$The strongman President had suffered one of the most serious electoral defeats in a quarter-century as the countrys dominant political figure.#$","For the elections, Erdogan had aligned the A.K.P.#$with the ultra-right-wing National Movement Party, with which it currently holds a parliamentary majority, against an opposition coalition led by the secularist Republican Peoples Party (C.H.P.)#$and its candidates.#$The state-run Anadolu news agency reported that, in Istanbul, the C.H.P.s Ekrem Imamoglu garnered 48.79 per cent of the vote, edging out the A.K.P.s Binali Yldrm, a former Prime Minister, by less than three-tenths of a percentage point.#$In Ankara, the C.H.P.#$won by a larger margin, 50.93 per cent to 47.12 per cent.#$(The C.H.P.#$also further secured its grip on Izmir, Turkeys third-largest city, which it has controlled for fifteen years.)#$As of Monday morning, the A.K.P.#$controlled nine fewer cities than it had before the vote; it now holds the mayoralty in thirty-nine of Turkeys eighty-one municipalities.#$","In the fifty days leading up to the elections, Erdogan had campaigned intensively, holding a hundred and two rallies in fifty-nine citiesand adopted increasingly nationalist rhetoric.#$Invoking a conspiracy that Turkey faces existential threats to its existence and prosperity by foreign-backed enemies, he claimed that the elections concerned the countrys national security more than its municipal governance.#$On International Womens Day, March 8th, when thousands of participants demonstrated in Istanbul for womens rights, he declared them invaders and assured his supporters that the Turkish state can topple them with our police force and military.#$ Following the mass shooting in Christchurch, New Zealand, on March 15th, he showed fragments of the video taken by the terrorists helmet camera at rallies; he warned of the gunmans call for Christians to recapture Istanbul and vowed that attackers targeting Turkey would return home in caskets.#$ During the final week of the race, he announced that the military had conducted an air strike on a camp, in the Qandil mountains of northern Iraq, believed to belong to the Kurdistan Workers Party, or the P.K.K., a militant Kurdish separatist group that has been fighting the Turkish government for thirty-five years.#$","1","1","10010000","00010000010","101000"
"36KM3FWE3R0GS2UWQDTWA4BWEBT07A","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","39N5ACM9HFBQHMK3CXC7RLZZDOF9PZ","AIN7LSGBTD8HF","Approved","Sun May 05 10:15:07 PDT 2019","Sun May 05 10:17:05 PDT 2019","Sun May 05 11:17:05 PDT 2019","","","","118","100% (81/81)","100% (81/81)","100% (81/81)","After the preliminary results of Turkeys municipal elections were announced, on Sunday night, President Recep Tayyip Erdogan stood on the terrace of his partys Ankara headquarters with a microphone and, in a sombre tone, launched into a campaign song long popular with his supporters.#$Ours is a love story, a bit like a black-and-white film, Erdogan sang, as members of the crowd in the streets below joined him.#$Television closeups showed some people in tears.#$The Turkish leader had just learned that his Justice and Development Party, or the A.K.P., had narrowly lost the mayoralty of Ankara, the countrys capital, and might lose Istanbul, Turkeys largest city, in local elections that were seen as a referendum on his leadership.#$Both cities had been controlled by the A.K.P.#$or its Islamist forebears since 1994, when Erdogan was first elected the mayor of Istanbul.#$The strongman President had suffered one of the most serious electoral defeats in a quarter-century as the countrys dominant political figure.#$","For the elections, Erdogan had aligned the A.K.P.#$with the ultra-right-wing National Movement Party, with which it currently holds a parliamentary majority, against an opposition coalition led by the secularist Republican Peoples Party (C.H.P.)#$and its candidates.#$The state-run Anadolu news agency reported that, in Istanbul, the C.H.P.s Ekrem Imamoglu garnered 48.79 per cent of the vote, edging out the A.K.P.s Binali Yldrm, a former Prime Minister, by less than three-tenths of a percentage point.#$In Ankara, the C.H.P.#$won by a larger margin, 50.93 per cent to 47.12 per cent.#$(The C.H.P.#$also further secured its grip on Izmir, Turkeys third-largest city, which it has controlled for fifteen years.)#$As of Monday morning, the A.K.P.#$controlled nine fewer cities than it had before the vote; it now holds the mayoralty in thirty-nine of Turkeys eighty-one municipalities.#$","In the fifty days leading up to the elections, Erdogan had campaigned intensively, holding a hundred and two rallies in fifty-nine citiesand adopted increasingly nationalist rhetoric.#$Invoking a conspiracy that Turkey faces existential threats to its existence and prosperity by foreign-backed enemies, he claimed that the elections concerned the countrys national security more than its municipal governance.#$On International Womens Day, March 8th, when thousands of participants demonstrated in Istanbul for womens rights, he declared them invaders and assured his supporters that the Turkish state can topple them with our police force and military.#$ Following the mass shooting in Christchurch, New Zealand, on March 15th, he showed fragments of the video taken by the terrorists helmet camera at rallies; he warned of the gunmans call for Christians to recapture Istanbul and vowed that attackers targeting Turkey would return home in caskets.#$ During the final week of the race, he announced that the military had conducted an air strike on a camp, in the Qandil mountains of northern Iraq, believed to belong to the Kurdistan Workers Party, or the P.K.K., a militant Kurdish separatist group that has been fighting the Turkish government for thirty-five years.#$","1","1","01000010","00000011000","010010"
"36KM3FWE3R0GS2UWQDTWA4BWEBT07A","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","3ATPCQ38J9YYVJM9VQMQ073VN8VYAM","A2J15HW4AA2UEZ","Approved","Sat May 04 22:08:13 PDT 2019","Sat May 04 22:08:59 PDT 2019","Sat May 04 23:08:59 PDT 2019","","","","46","100% (82/82)","100% (82/82)","100% (82/82)","After the preliminary results of Turkeys municipal elections were announced, on Sunday night, President Recep Tayyip Erdogan stood on the terrace of his partys Ankara headquarters with a microphone and, in a sombre tone, launched into a campaign song long popular with his supporters.#$Ours is a love story, a bit like a black-and-white film, Erdogan sang, as members of the crowd in the streets below joined him.#$Television closeups showed some people in tears.#$The Turkish leader had just learned that his Justice and Development Party, or the A.K.P., had narrowly lost the mayoralty of Ankara, the countrys capital, and might lose Istanbul, Turkeys largest city, in local elections that were seen as a referendum on his leadership.#$Both cities had been controlled by the A.K.P.#$or its Islamist forebears since 1994, when Erdogan was first elected the mayor of Istanbul.#$The strongman President had suffered one of the most serious electoral defeats in a quarter-century as the countrys dominant political figure.#$","For the elections, Erdogan had aligned the A.K.P.#$with the ultra-right-wing National Movement Party, with which it currently holds a parliamentary majority, against an opposition coalition led by the secularist Republican Peoples Party (C.H.P.)#$and its candidates.#$The state-run Anadolu news agency reported that, in Istanbul, the C.H.P.s Ekrem Imamoglu garnered 48.79 per cent of the vote, edging out the A.K.P.s Binali Yldrm, a former Prime Minister, by less than three-tenths of a percentage point.#$In Ankara, the C.H.P.#$won by a larger margin, 50.93 per cent to 47.12 per cent.#$(The C.H.P.#$also further secured its grip on Izmir, Turkeys third-largest city, which it has controlled for fifteen years.)#$As of Monday morning, the A.K.P.#$controlled nine fewer cities than it had before the vote; it now holds the mayoralty in thirty-nine of Turkeys eighty-one municipalities.#$","In the fifty days leading up to the elections, Erdogan had campaigned intensively, holding a hundred and two rallies in fifty-nine citiesand adopted increasingly nationalist rhetoric.#$Invoking a conspiracy that Turkey faces existential threats to its existence and prosperity by foreign-backed enemies, he claimed that the elections concerned the countrys national security more than its municipal governance.#$On International Womens Day, March 8th, when thousands of participants demonstrated in Istanbul for womens rights, he declared them invaders and assured his supporters that the Turkish state can topple them with our police force and military.#$ Following the mass shooting in Christchurch, New Zealand, on March 15th, he showed fragments of the video taken by the terrorists helmet camera at rallies; he warned of the gunmans call for Christians to recapture Istanbul and vowed that attackers targeting Turkey would return home in caskets.#$ During the final week of the race, he announced that the military had conducted an air strike on a camp, in the Qandil mountains of northern Iraq, believed to belong to the Kurdistan Workers Party, or the P.K.K., a militant Kurdish separatist group that has been fighting the Turkish government for thirty-five years.#$","1","1","00010000","01000000110","010100"
"36KM3FWE3R0GS2UWQDTWA4BWEBT07A","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","3FE7TXL1LJB0HE0JR1CHH3HVCD32Q1","A4S9VCT1ZS79L","Approved","Sun May 05 08:07:22 PDT 2019","Sun May 05 08:08:25 PDT 2019","Sun May 05 09:08:25 PDT 2019","","","","63","100% (6/6)","100% (6/6)","100% (6/6)","After the preliminary results of Turkeys municipal elections were announced, on Sunday night, President Recep Tayyip Erdogan stood on the terrace of his partys Ankara headquarters with a microphone and, in a sombre tone, launched into a campaign song long popular with his supporters.#$Ours is a love story, a bit like a black-and-white film, Erdogan sang, as members of the crowd in the streets below joined him.#$Television closeups showed some people in tears.#$The Turkish leader had just learned that his Justice and Development Party, or the A.K.P., had narrowly lost the mayoralty of Ankara, the countrys capital, and might lose Istanbul, Turkeys largest city, in local elections that were seen as a referendum on his leadership.#$Both cities had been controlled by the A.K.P.#$or its Islamist forebears since 1994, when Erdogan was first elected the mayor of Istanbul.#$The strongman President had suffered one of the most serious electoral defeats in a quarter-century as the countrys dominant political figure.#$","For the elections, Erdogan had aligned the A.K.P.#$with the ultra-right-wing National Movement Party, with which it currently holds a parliamentary majority, against an opposition coalition led by the secularist Republican Peoples Party (C.H.P.)#$and its candidates.#$The state-run Anadolu news agency reported that, in Istanbul, the C.H.P.s Ekrem Imamoglu garnered 48.79 per cent of the vote, edging out the A.K.P.s Binali Yldrm, a former Prime Minister, by less than three-tenths of a percentage point.#$In Ankara, the C.H.P.#$won by a larger margin, 50.93 per cent to 47.12 per cent.#$(The C.H.P.#$also further secured its grip on Izmir, Turkeys third-largest city, which it has controlled for fifteen years.)#$As of Monday morning, the A.K.P.#$controlled nine fewer cities than it had before the vote; it now holds the mayoralty in thirty-nine of Turkeys eighty-one municipalities.#$","In the fifty days leading up to the elections, Erdogan had campaigned intensively, holding a hundred and two rallies in fifty-nine citiesand adopted increasingly nationalist rhetoric.#$Invoking a conspiracy that Turkey faces existential threats to its existence and prosperity by foreign-backed enemies, he claimed that the elections concerned the countrys national security more than its municipal governance.#$On International Womens Day, March 8th, when thousands of participants demonstrated in Istanbul for womens rights, he declared them invaders and assured his supporters that the Turkish state can topple them with our police force and military.#$ Following the mass shooting in Christchurch, New Zealand, on March 15th, he showed fragments of the video taken by the terrorists helmet camera at rallies; he warned of the gunmans call for Christians to recapture Istanbul and vowed that attackers targeting Turkey would return home in caskets.#$ During the final week of the race, he announced that the military had conducted an air strike on a camp, in the Qandil mountains of northern Iraq, believed to belong to the Kurdistan Workers Party, or the P.K.K., a militant Kurdish separatist group that has been fighting the Turkish government for thirty-five years.#$","1","1","01101100","","001010"
"36KM3FWE3R0GS2UWQDTWA4BWEBT07A","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","3Z7VU45IPZ526LJEVTVG3DJUPAAZ1B","A1JNHHJGD0ZG1E","Approved","Sun May 05 08:12:46 PDT 2019","Sun May 05 08:14:30 PDT 2019","Sun May 05 09:14:30 PDT 2019","","","","104","100% (6/6)","100% (6/6)","100% (6/6)","After the preliminary results of Turkeys municipal elections were announced, on Sunday night, President Recep Tayyip Erdogan stood on the terrace of his partys Ankara headquarters with a microphone and, in a sombre tone, launched into a campaign song long popular with his supporters.#$Ours is a love story, a bit like a black-and-white film, Erdogan sang, as members of the crowd in the streets below joined him.#$Television closeups showed some people in tears.#$The Turkish leader had just learned that his Justice and Development Party, or the A.K.P., had narrowly lost the mayoralty of Ankara, the countrys capital, and might lose Istanbul, Turkeys largest city, in local elections that were seen as a referendum on his leadership.#$Both cities had been controlled by the A.K.P.#$or its Islamist forebears since 1994, when Erdogan was first elected the mayor of Istanbul.#$The strongman President had suffered one of the most serious electoral defeats in a quarter-century as the countrys dominant political figure.#$","For the elections, Erdogan had aligned the A.K.P.#$with the ultra-right-wing National Movement Party, with which it currently holds a parliamentary majority, against an opposition coalition led by the secularist Republican Peoples Party (C.H.P.)#$and its candidates.#$The state-run Anadolu news agency reported that, in Istanbul, the C.H.P.s Ekrem Imamoglu garnered 48.79 per cent of the vote, edging out the A.K.P.s Binali Yldrm, a former Prime Minister, by less than three-tenths of a percentage point.#$In Ankara, the C.H.P.#$won by a larger margin, 50.93 per cent to 47.12 per cent.#$(The C.H.P.#$also further secured its grip on Izmir, Turkeys third-largest city, which it has controlled for fifteen years.)#$As of Monday morning, the A.K.P.#$controlled nine fewer cities than it had before the vote; it now holds the mayoralty in thirty-nine of Turkeys eighty-one municipalities.#$","In the fifty days leading up to the elections, Erdogan had campaigned intensively, holding a hundred and two rallies in fifty-nine citiesand adopted increasingly nationalist rhetoric.#$Invoking a conspiracy that Turkey faces existential threats to its existence and prosperity by foreign-backed enemies, he claimed that the elections concerned the countrys national security more than its municipal governance.#$On International Womens Day, March 8th, when thousands of participants demonstrated in Istanbul for womens rights, he declared them invaders and assured his supporters that the Turkish state can topple them with our police force and military.#$ Following the mass shooting in Christchurch, New Zealand, on March 15th, he showed fragments of the video taken by the terrorists helmet camera at rallies; he warned of the gunmans call for Christians to recapture Istanbul and vowed that attackers targeting Turkey would return home in caskets.#$ During the final week of the race, he announced that the military had conducted an air strike on a camp, in the Qandil mountains of northern Iraq, believed to belong to the Kurdistan Workers Party, or the P.K.K., a militant Kurdish separatist group that has been fighting the Turkish government for thirty-five years.#$","1","1","01101110","00011111000","010100"
"3JUDR1D0D6FXUU2P1Z6GTJL6GZ52QU","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","354GIDR5ZCU5XBS6VGEOJ9XY29O00G","A2PYZDFLMB8RN6","Approved","Sat May 04 19:41:01 PDT 2019","Sat May 04 19:41:10 PDT 2019","Sat May 04 20:41:10 PDT 2019","","","","9","100% (58/58)","100% (58/58)","100% (58/58)","Erdogans sharp rhetoric appeared to be an effort to distract voters from Turkeys spiralling economic crisis, one that opposition members say is fuelled and perpetuated by Erdogans politics.#$In August, 2018, the value of the Turkish lira plunged, losing twenty-eight per cent of its value against the dollar.#$Though the lira has rebounded slightly since then, the country officially entered its first recession in a decade in March.#$Inflation is at twenty per cent, the price of produce has skyrocketed, and the federal minimum wage has fallen by roughly ten per cent since this time last year, to three hundred and sixty dollars a month.#$To force down prices, Erdogan installed government-subsidized vegetable stalls in city squares around the country.#$He also called for Turkeys banking regulator to investigate a JPMorgan plot that he claimed was causing volatility in the value of the lira.#$","Near the end of the campaign, Erdogan seemed to grow increasingly desperate.#$Five days before the polls, he pledged to turn the Hagia Sophiaa Greek Orthodox cathedral turned Ottoman mosque turned museum, built by the Byzantine emperor Justinian I, in 537back into a mosque, a politically radical move that took even his supporters by surprise.#$In an attempt to attract younger voters, the A.K.P.#$built a Web site, GeleceginiSec.com (ChooseYourFuture.com), inspired by Black Mirror: Bandersnatch, the latest interactive episode of the Netflix series.#$It allowed viewers to control the decisions of a young Turkish software coder on Election Day.#$His choice is to vote for the A.K.P.#$or for the Otherswhich, according to the video, would spark mayhem in Turkeys streets and an economic collapse.#$","After the preliminary results came in, Erdogan was quick to point out that, despite losing in the countrys three biggest cities, his party won the larger share of the general vote: 44.32 per cent, compared to 30.11 per cent for the C.H.P.#$As President, he still has the mandate to govern Turkey for another four years, until the next scheduled federal elections.#$Yet, on the campaign trail, he had often repeated the mantra Whoever wins Istanbul wins Turkey. Soner Cagaptay, the director of the Turkish Research Program at the Washington Institute for Near East Policy and the author of The New Sultan: Erdogan and the Crisis of Modern Turkey, told me that the loss of the countrys largest city was potent.#$Istanbul is where Erdogans political career started, and it made him a rock star, in political terms, he said.#$Losing that city is a big blow to his political brand.#$","1","2","1001000","00010000","010100"
"3JUDR1D0D6FXUU2P1Z6GTJL6GZ52QU","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","3634BBTX0PI71AOC2OMFSKKYU8GIFP","AIN7LSGBTD8HF","Approved","Sun May 05 10:20:19 PDT 2019","Sun May 05 10:22:05 PDT 2019","Sun May 05 11:22:05 PDT 2019","","","","106","100% (81/81)","100% (81/81)","100% (81/81)","Erdogans sharp rhetoric appeared to be an effort to distract voters from Turkeys spiralling economic crisis, one that opposition members say is fuelled and perpetuated by Erdogans politics.#$In August, 2018, the value of the Turkish lira plunged, losing twenty-eight per cent of its value against the dollar.#$Though the lira has rebounded slightly since then, the country officially entered its first recession in a decade in March.#$Inflation is at twenty per cent, the price of produce has skyrocketed, and the federal minimum wage has fallen by roughly ten per cent since this time last year, to three hundred and sixty dollars a month.#$To force down prices, Erdogan installed government-subsidized vegetable stalls in city squares around the country.#$He also called for Turkeys banking regulator to investigate a JPMorgan plot that he claimed was causing volatility in the value of the lira.#$","Near the end of the campaign, Erdogan seemed to grow increasingly desperate.#$Five days before the polls, he pledged to turn the Hagia Sophiaa Greek Orthodox cathedral turned Ottoman mosque turned museum, built by the Byzantine emperor Justinian I, in 537back into a mosque, a politically radical move that took even his supporters by surprise.#$In an attempt to attract younger voters, the A.K.P.#$built a Web site, GeleceginiSec.com (ChooseYourFuture.com), inspired by Black Mirror: Bandersnatch, the latest interactive episode of the Netflix series.#$It allowed viewers to control the decisions of a young Turkish software coder on Election Day.#$His choice is to vote for the A.K.P.#$or for the Otherswhich, according to the video, would spark mayhem in Turkeys streets and an economic collapse.#$","After the preliminary results came in, Erdogan was quick to point out that, despite losing in the countrys three biggest cities, his party won the larger share of the general vote: 44.32 per cent, compared to 30.11 per cent for the C.H.P.#$As President, he still has the mandate to govern Turkey for another four years, until the next scheduled federal elections.#$Yet, on the campaign trail, he had often repeated the mantra Whoever wins Istanbul wins Turkey. Soner Cagaptay, the director of the Turkish Research Program at the Washington Institute for Near East Policy and the author of The New Sultan: Erdogan and the Crisis of Modern Turkey, told me that the loss of the countrys largest city was potent.#$Istanbul is where Erdogans political career started, and it made him a rock star, in political terms, he said.#$Losing that city is a big blow to his political brand.#$","1","2","0010100","00010010","000010"
"3JUDR1D0D6FXUU2P1Z6GTJL6GZ52QU","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","37Q970SNZFW559X001187KMR2TPS1A","A2J15HW4AA2UEZ","Approved","Sat May 04 21:30:14 PDT 2019","Sat May 04 21:30:42 PDT 2019","Sat May 04 22:30:42 PDT 2019","","","","28","100% (82/82)","100% (82/82)","100% (82/82)","Erdogans sharp rhetoric appeared to be an effort to distract voters from Turkeys spiralling economic crisis, one that opposition members say is fuelled and perpetuated by Erdogans politics.#$In August, 2018, the value of the Turkish lira plunged, losing twenty-eight per cent of its value against the dollar.#$Though the lira has rebounded slightly since then, the country officially entered its first recession in a decade in March.#$Inflation is at twenty per cent, the price of produce has skyrocketed, and the federal minimum wage has fallen by roughly ten per cent since this time last year, to three hundred and sixty dollars a month.#$To force down prices, Erdogan installed government-subsidized vegetable stalls in city squares around the country.#$He also called for Turkeys banking regulator to investigate a JPMorgan plot that he claimed was causing volatility in the value of the lira.#$","Near the end of the campaign, Erdogan seemed to grow increasingly desperate.#$Five days before the polls, he pledged to turn the Hagia Sophiaa Greek Orthodox cathedral turned Ottoman mosque turned museum, built by the Byzantine emperor Justinian I, in 537back into a mosque, a politically radical move that took even his supporters by surprise.#$In an attempt to attract younger voters, the A.K.P.#$built a Web site, GeleceginiSec.com (ChooseYourFuture.com), inspired by Black Mirror: Bandersnatch, the latest interactive episode of the Netflix series.#$It allowed viewers to control the decisions of a young Turkish software coder on Election Day.#$His choice is to vote for the A.K.P.#$or for the Otherswhich, according to the video, would spark mayhem in Turkeys streets and an economic collapse.#$","After the preliminary results came in, Erdogan was quick to point out that, despite losing in the countrys three biggest cities, his party won the larger share of the general vote: 44.32 per cent, compared to 30.11 per cent for the C.H.P.#$As President, he still has the mandate to govern Turkey for another four years, until the next scheduled federal elections.#$Yet, on the campaign trail, he had often repeated the mantra Whoever wins Istanbul wins Turkey. Soner Cagaptay, the director of the Turkish Research Program at the Washington Institute for Near East Policy and the author of The New Sultan: Erdogan and the Crisis of Modern Turkey, told me that the loss of the countrys largest city was potent.#$Istanbul is where Erdogans political career started, and it made him a rock star, in political terms, he said.#$Losing that city is a big blow to his political brand.#$","1","2","0010000","01001000","100100"
"3JUDR1D0D6FXUU2P1Z6GTJL6GZ52QU","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","3LS2AMNW5GEEOLPOEZAEOGKYDG2QOU","A5GNB3MFTUHUF","Approved","Sat May 04 19:53:06 PDT 2019","Sat May 04 19:55:50 PDT 2019","Sat May 04 20:55:50 PDT 2019","","","","164","100% (2/2)","100% (2/2)","100% (2/2)","Erdogans sharp rhetoric appeared to be an effort to distract voters from Turkeys spiralling economic crisis, one that opposition members say is fuelled and perpetuated by Erdogans politics.#$In August, 2018, the value of the Turkish lira plunged, losing twenty-eight per cent of its value against the dollar.#$Though the lira has rebounded slightly since then, the country officially entered its first recession in a decade in March.#$Inflation is at twenty per cent, the price of produce has skyrocketed, and the federal minimum wage has fallen by roughly ten per cent since this time last year, to three hundred and sixty dollars a month.#$To force down prices, Erdogan installed government-subsidized vegetable stalls in city squares around the country.#$He also called for Turkeys banking regulator to investigate a JPMorgan plot that he claimed was causing volatility in the value of the lira.#$","Near the end of the campaign, Erdogan seemed to grow increasingly desperate.#$Five days before the polls, he pledged to turn the Hagia Sophiaa Greek Orthodox cathedral turned Ottoman mosque turned museum, built by the Byzantine emperor Justinian I, in 537back into a mosque, a politically radical move that took even his supporters by surprise.#$In an attempt to attract younger voters, the A.K.P.#$built a Web site, GeleceginiSec.com (ChooseYourFuture.com), inspired by Black Mirror: Bandersnatch, the latest interactive episode of the Netflix series.#$It allowed viewers to control the decisions of a young Turkish software coder on Election Day.#$His choice is to vote for the A.K.P.#$or for the Otherswhich, according to the video, would spark mayhem in Turkeys streets and an economic collapse.#$","After the preliminary results came in, Erdogan was quick to point out that, despite losing in the countrys three biggest cities, his party won the larger share of the general vote: 44.32 per cent, compared to 30.11 per cent for the C.H.P.#$As President, he still has the mandate to govern Turkey for another four years, until the next scheduled federal elections.#$Yet, on the campaign trail, he had often repeated the mantra Whoever wins Istanbul wins Turkey. Soner Cagaptay, the director of the Turkish Research Program at the Washington Institute for Near East Policy and the author of The New Sultan: Erdogan and the Crisis of Modern Turkey, told me that the loss of the countrys largest city was potent.#$Istanbul is where Erdogans political career started, and it made him a rock star, in political terms, he said.#$Losing that city is a big blow to his political brand.#$","1","2","0000000","11000000","111110"
"3JUDR1D0D6FXUU2P1Z6GTJL6GZ52QU","3D4ORZ804JB208PTXM6SE33W4SV1V5","Summarize a passage by deletion","Delete the least important sentences to create a summary of the given passage","summary, summarize, text","$0.03","Sat May 04 18:28:23 PDT 2019","10","BatchId:3631116;OriginalHitTemplateId:928390828;","1800","3600","Mon May 06 18:28:23 PDT 2019","","","3ND9UOO81LQB2XIDDGTSOOYQ6C6LW4","AULWZTHRW3VVN","Approved","Sat May 04 18:33:57 PDT 2019","Sat May 04 18:36:16 PDT 2019","Sat May 04 19:36:16 PDT 2019","","","","139","100% (5/5)","100% (5/5)","100% (5/5)","Erdogans sharp rhetoric appeared to be an effort to distract voters from Turkeys spiralling economic crisis, one that opposition members say is fuelled and perpetuated by Erdogans politics.#$In August, 2018, the value of the Turkish lira plunged, losing twenty-eight per cent of its value against the dollar.#$Though the lira has rebounded slightly since then, the country officially entered its first recession in a decade in March.#$Inflation is at twenty per cent, the price of produce has skyrocketed, and the federal minimum wage has fallen by roughly ten per cent since this time last year, to three hundred and sixty dollars a month.#$To force down prices, Erdogan installed government-subsidized vegetable stalls in city squares around the country.#$He also called for Turkeys banking regulator to investigate a JPMorgan plot that he claimed was causing volatility in the value of the lira.#$","Near the end of the campaign, Erdogan seemed to grow increasingly desperate.#$Five days before the polls, he pledged to turn the Hagia Sophiaa Greek Orthodox cathedral turned Ottoman mosque turned museum, built by the Byzantine emperor Justinian I, in 537back into a mosque, a politically radical move that took even his supporters by surprise.#$In an attempt to attract younger voters, the A.K.P.#$built a Web site, GeleceginiSec.com (ChooseYourFuture.com), inspired by Black Mirror: Bandersnatch, the latest interactive episode of the Netflix series.#$It allowed viewers to control the decisions of a young Turkish software coder on Election Day.#$His choice is to vote for the A.K.P.#$or for the Otherswhich, according to the video, would spark mayhem in Turkeys streets and an economic collapse.#$","After the preliminary results came in, Erdogan was quick to point out that, despite losing in the countrys three biggest cities, his party won the larger share of the general vote: 44.32 per cent, compared to 30.11 per cent for the C.H.P.#$As President, he still has the mandate to govern Turkey for another four years, until the next scheduled federal elections.#$Yet, on the campaign trail, he had often repeated the mantra Whoever wins Istanbul wins Turkey. Soner Cagaptay, the director of the Turkish Research Program at the Washington Institute for Near East Policy and the author of The New Sultan: Erdogan and the Crisis of Modern Turkey, told me that the loss of the countrys largest city was potent.#$Istanbul is where Erdogans political career started, and it made him a rock star, in political terms, he said.#$Losing that city is a big blow to his political brand.#$","1","2","0000000","10001000","010110"
