"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.paragraph_1","Input.paragraph_2","Input.paragraph_3","Input.article","Input.passage","Answer.deletion_mask_1","Answer.deletion_mask_2","Answer.deletion_mask_3","Approve","Reject"
"3VGET1QSZ0N90SVHJKMHHZK0FR6W7S","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","35GCEFQ6I6CYGOXTIX9ZR6YROLMZ3K","A14M2EERU7E8KD","Approved","Tue May 07 16:47:37 PDT 2019","Tue May 07 17:14:04 PDT 2019","Tue May 07 18:14:04 PDT 2019","","","","1587","100% (7/7)","100% (7/7)","100% (7/7)","TL;DR uses crowdsourcing to generate a summary of long and verbose text.#$News articles, especially ones from The New Yorker, are notoriously long and winding.#$In addition, dense, lengthy language makes it hard for people to keep up with the news when they don’t have a lot of time.#$By using the crowd to filter out superfluous sentences or highlighting important ones, a summary is generated that includes only information most people would find important.#$It also reduces s the complexity and length of the article  thus allowing users to understand its content without having to read the entire thing.#$Further, we hope that this same technique could be extended in the future to be able to provide summaries for additional kinds of text, such as terms and conditions documents, privacy statements, academic papers, research studies, books, and any other long-form text.#$","There are many news summary services that provide short, concise summaries of news articles every day.#$TheSkimm, is one such website that sends daily news article summaries to subscribers.#$They also have an app that provides the same service for mobile devices.#$Beyond those specific to news, there are numerous online summary generators that allow users to put in text and the service automatically generates a summary of that text.#$We are using one of these websites, to compare our summaries to in order to assess their quality.#$Another online text summarizer takes in a URL or the text that needs to be summarized and outputs a summary containing the number of sentences the user requests.#$This allows us to compare the quality of the summaries we generate with the quality of summaries existing tools create.#$","","6","1","0101000","10001110",""
"3VGET1QSZ0N90SVHJKMHHZK0FR6W7S","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","3LQ8PUHQFMGRF6FIXEAFV5WBBEWHI8","A2PYZDFLMB8RN6","Approved","Tue May 07 19:03:25 PDT 2019","Tue May 07 19:03:31 PDT 2019","Tue May 07 20:03:31 PDT 2019","","","","6","100% (95/95)","100% (95/95)","100% (95/95)","TL;DR uses crowdsourcing to generate a summary of long and verbose text.#$News articles, especially ones from The New Yorker, are notoriously long and winding.#$In addition, dense, lengthy language makes it hard for people to keep up with the news when they don’t have a lot of time.#$By using the crowd to filter out superfluous sentences or highlighting important ones, a summary is generated that includes only information most people would find important.#$It also reduces s the complexity and length of the article  thus allowing users to understand its content without having to read the entire thing.#$Further, we hope that this same technique could be extended in the future to be able to provide summaries for additional kinds of text, such as terms and conditions documents, privacy statements, academic papers, research studies, books, and any other long-form text.#$","There are many news summary services that provide short, concise summaries of news articles every day.#$TheSkimm, is one such website that sends daily news article summaries to subscribers.#$They also have an app that provides the same service for mobile devices.#$Beyond those specific to news, there are numerous online summary generators that allow users to put in text and the service automatically generates a summary of that text.#$We are using one of these websites, to compare our summaries to in order to assess their quality.#$Another online text summarizer takes in a URL or the text that needs to be summarized and outputs a summary containing the number of sentences the user requests.#$This allows us to compare the quality of the summaries we generate with the quality of summaries existing tools create.#$","","6","1","0010010","10010000",""
"3VGET1QSZ0N90SVHJKMHHZK0FR6W7S","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","3R8YZBNQ9I673FXPXDTCDUY3OKSQ7R","A3JHXEH79DJ83L","Approved","Tue May 07 17:07:19 PDT 2019","Tue May 07 17:08:24 PDT 2019","Tue May 07 18:08:24 PDT 2019","","","","65","100% (17/17)","100% (17/17)","100% (17/17)","TL;DR uses crowdsourcing to generate a summary of long and verbose text.#$News articles, especially ones from The New Yorker, are notoriously long and winding.#$In addition, dense, lengthy language makes it hard for people to keep up with the news when they don’t have a lot of time.#$By using the crowd to filter out superfluous sentences or highlighting important ones, a summary is generated that includes only information most people would find important.#$It also reduces s the complexity and length of the article  thus allowing users to understand its content without having to read the entire thing.#$Further, we hope that this same technique could be extended in the future to be able to provide summaries for additional kinds of text, such as terms and conditions documents, privacy statements, academic papers, research studies, books, and any other long-form text.#$","There are many news summary services that provide short, concise summaries of news articles every day.#$TheSkimm, is one such website that sends daily news article summaries to subscribers.#$They also have an app that provides the same service for mobile devices.#$Beyond those specific to news, there are numerous online summary generators that allow users to put in text and the service automatically generates a summary of that text.#$We are using one of these websites, to compare our summaries to in order to assess their quality.#$Another online text summarizer takes in a URL or the text that needs to be summarized and outputs a summary containing the number of sentences the user requests.#$This allows us to compare the quality of the summaries we generate with the quality of summaries existing tools create.#$","","6","1","1010100","00010100",""
"3VGET1QSZ0N90SVHJKMHHZK0FR6W7S","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","3WAKVUDHUX4ZV846EMDHNVVSR6V7UC","A1OQ1VXL0CZURR","Approved","Tue May 07 19:57:33 PDT 2019","Tue May 07 20:11:42 PDT 2019","Tue May 07 21:11:42 PDT 2019","","","","849","100% (29/29)","100% (29/29)","100% (29/29)","TL;DR uses crowdsourcing to generate a summary of long and verbose text.#$News articles, especially ones from The New Yorker, are notoriously long and winding.#$In addition, dense, lengthy language makes it hard for people to keep up with the news when they don’t have a lot of time.#$By using the crowd to filter out superfluous sentences or highlighting important ones, a summary is generated that includes only information most people would find important.#$It also reduces s the complexity and length of the article  thus allowing users to understand its content without having to read the entire thing.#$Further, we hope that this same technique could be extended in the future to be able to provide summaries for additional kinds of text, such as terms and conditions documents, privacy statements, academic papers, research studies, books, and any other long-form text.#$","There are many news summary services that provide short, concise summaries of news articles every day.#$TheSkimm, is one such website that sends daily news article summaries to subscribers.#$They also have an app that provides the same service for mobile devices.#$Beyond those specific to news, there are numerous online summary generators that allow users to put in text and the service automatically generates a summary of that text.#$We are using one of these websites, to compare our summaries to in order to assess their quality.#$Another online text summarizer takes in a URL or the text that needs to be summarized and outputs a summary containing the number of sentences the user requests.#$This allows us to compare the quality of the summaries we generate with the quality of summaries existing tools create.#$","","6","1","0111110","11010000",""
"3VGET1QSZ0N90SVHJKMHHZK0FR6W7S","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","3Z2R0DQ0JI2BKBAEIAHHNMSHU2SE2Z","A2C9TGV269GPDC","Approved","Tue May 07 23:04:30 PDT 2019","Tue May 07 23:06:04 PDT 2019","Wed May 08 00:06:04 PDT 2019","","","","94","100% (44/44)","100% (44/44)","100% (43/43)","TL;DR uses crowdsourcing to generate a summary of long and verbose text.#$News articles, especially ones from The New Yorker, are notoriously long and winding.#$In addition, dense, lengthy language makes it hard for people to keep up with the news when they don’t have a lot of time.#$By using the crowd to filter out superfluous sentences or highlighting important ones, a summary is generated that includes only information most people would find important.#$It also reduces s the complexity and length of the article  thus allowing users to understand its content without having to read the entire thing.#$Further, we hope that this same technique could be extended in the future to be able to provide summaries for additional kinds of text, such as terms and conditions documents, privacy statements, academic papers, research studies, books, and any other long-form text.#$","There are many news summary services that provide short, concise summaries of news articles every day.#$TheSkimm, is one such website that sends daily news article summaries to subscribers.#$They also have an app that provides the same service for mobile devices.#$Beyond those specific to news, there are numerous online summary generators that allow users to put in text and the service automatically generates a summary of that text.#$We are using one of these websites, to compare our summaries to in order to assess their quality.#$Another online text summarizer takes in a URL or the text that needs to be summarized and outputs a summary containing the number of sentences the user requests.#$This allows us to compare the quality of the summaries we generate with the quality of summaries existing tools create.#$","","6","1","","00011000",""
"3XEIP58NL0BC98POY17YZ8WJRDFLZG","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","35DR22AR5E89BTXEHFLEULIGGLTX3Q","A1VS18U1LV8P19","Approved","Tue May 07 17:07:15 PDT 2019","Tue May 07 17:09:16 PDT 2019","Tue May 07 18:09:16 PDT 2019","","","","121","100% (3/3)","100% (3/3)","100% (3/3)","TL;DR is a business idea which uses crowdsourcing.#$It falls somewhere between engineering a complex system and conducting in-depth data analysis.#$First, we gather a news articles from The New Yorker.#$(Note that if we were to implement our project in its most complete form as a business idea there, would be a website that offers users the ability to create human-generated summaries of text of their choice.#$We would not be gathering the articles ourselves;  rather users would input the URL to the text that they want summarized and we would pull the text from there.)#$Then, we break each document into sections of 3 paragraphs each, and post a round of HITs on Mechanical Turk where Turkers must select the sentences that are important in these sections and another round of HITs where Turkers must delete the sentences that are not important in these sections.#$Next, we aggregate the data and generate two summaries, one from the HITs where Turkers selected important sentences and one from the HITs where Turkers deleted non-important sentences.#$Finally, we will post another round of HITs where Turkers are presented with the two Turker-generated summaries and the summary created by the online text summarizer.#$They are tasked with choosing the most coherent and relevant summary of the three.#$Then we tally the number of votes each summary gets and determine how the quality of our summaries compared to that of summaries generated by existing tools.#$","","","6","2","10000111110","",""
"3XEIP58NL0BC98POY17YZ8WJRDFLZG","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","35L9RVQFCP6WOXAIRVZTE8KM58NHUI","A2I6KQFA18BEGQ","Approved","Tue May 07 16:35:34 PDT 2019","Tue May 07 16:37:22 PDT 2019","Tue May 07 17:37:22 PDT 2019","","","","108","100% (1/1)","100% (1/1)","100% (1/1)","TL;DR is a business idea which uses crowdsourcing.#$It falls somewhere between engineering a complex system and conducting in-depth data analysis.#$First, we gather a news articles from The New Yorker.#$(Note that if we were to implement our project in its most complete form as a business idea there, would be a website that offers users the ability to create human-generated summaries of text of their choice.#$We would not be gathering the articles ourselves;  rather users would input the URL to the text that they want summarized and we would pull the text from there.)#$Then, we break each document into sections of 3 paragraphs each, and post a round of HITs on Mechanical Turk where Turkers must select the sentences that are important in these sections and another round of HITs where Turkers must delete the sentences that are not important in these sections.#$Next, we aggregate the data and generate two summaries, one from the HITs where Turkers selected important sentences and one from the HITs where Turkers deleted non-important sentences.#$Finally, we will post another round of HITs where Turkers are presented with the two Turker-generated summaries and the summary created by the online text summarizer.#$They are tasked with choosing the most coherent and relevant summary of the three.#$Then we tally the number of votes each summary gets and determine how the quality of our summaries compared to that of summaries generated by existing tools.#$","","","6","2","11000000000","",""
"3XEIP58NL0BC98POY17YZ8WJRDFLZG","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","37FMASSAYDFHOTCWXM0J9UTDG1ZIB1","A1OQ1VXL0CZURR","Approved","Tue May 07 19:57:38 PDT 2019","Tue May 07 20:22:30 PDT 2019","Tue May 07 21:22:30 PDT 2019","","","","1492","100% (29/29)","100% (29/29)","100% (29/29)","TL;DR is a business idea which uses crowdsourcing.#$It falls somewhere between engineering a complex system and conducting in-depth data analysis.#$First, we gather a news articles from The New Yorker.#$(Note that if we were to implement our project in its most complete form as a business idea there, would be a website that offers users the ability to create human-generated summaries of text of their choice.#$We would not be gathering the articles ourselves;  rather users would input the URL to the text that they want summarized and we would pull the text from there.)#$Then, we break each document into sections of 3 paragraphs each, and post a round of HITs on Mechanical Turk where Turkers must select the sentences that are important in these sections and another round of HITs where Turkers must delete the sentences that are not important in these sections.#$Next, we aggregate the data and generate two summaries, one from the HITs where Turkers selected important sentences and one from the HITs where Turkers deleted non-important sentences.#$Finally, we will post another round of HITs where Turkers are presented with the two Turker-generated summaries and the summary created by the online text summarizer.#$They are tasked with choosing the most coherent and relevant summary of the three.#$Then we tally the number of votes each summary gets and determine how the quality of our summaries compared to that of summaries generated by existing tools.#$","","","6","2","00010001000","",""
"3XEIP58NL0BC98POY17YZ8WJRDFLZG","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","3CFJTT4SXUEUMH96K5O34S7HXA4I79","A39CMUIYRDAW9P","Approved","Tue May 07 16:35:43 PDT 2019","Tue May 07 16:36:58 PDT 2019","Tue May 07 17:36:58 PDT 2019","","","","75","100% (14/14)","100% (14/14)","100% (14/14)","TL;DR is a business idea which uses crowdsourcing.#$It falls somewhere between engineering a complex system and conducting in-depth data analysis.#$First, we gather a news articles from The New Yorker.#$(Note that if we were to implement our project in its most complete form as a business idea there, would be a website that offers users the ability to create human-generated summaries of text of their choice.#$We would not be gathering the articles ourselves;  rather users would input the URL to the text that they want summarized and we would pull the text from there.)#$Then, we break each document into sections of 3 paragraphs each, and post a round of HITs on Mechanical Turk where Turkers must select the sentences that are important in these sections and another round of HITs where Turkers must delete the sentences that are not important in these sections.#$Next, we aggregate the data and generate two summaries, one from the HITs where Turkers selected important sentences and one from the HITs where Turkers deleted non-important sentences.#$Finally, we will post another round of HITs where Turkers are presented with the two Turker-generated summaries and the summary created by the online text summarizer.#$They are tasked with choosing the most coherent and relevant summary of the three.#$Then we tally the number of votes each summary gets and determine how the quality of our summaries compared to that of summaries generated by existing tools.#$","","","6","2","11100111010","",""
"3XEIP58NL0BC98POY17YZ8WJRDFLZG","3NA63N4RYA51K9J59A17LNMQT1ZEV1","Summarize a passage","Select the most important sentences to create a summary of the given passage","summary, summarize, text","$0.10","Tue May 07 15:43:19 PDT 2019","10","BatchId:3634381;OriginalHitTemplateId:928390828;","1800","3600","Thu May 09 15:43:19 PDT 2019","","","3P59JYT76M8D9USB856CM8SIXB6T2T","A3JHXEH79DJ83L","Approved","Tue May 07 17:10:30 PDT 2019","Tue May 07 17:11:56 PDT 2019","Tue May 07 18:11:56 PDT 2019","","","","86","100% (17/17)","100% (17/17)","100% (17/17)","TL;DR is a business idea which uses crowdsourcing.#$It falls somewhere between engineering a complex system and conducting in-depth data analysis.#$First, we gather a news articles from The New Yorker.#$(Note that if we were to implement our project in its most complete form as a business idea there, would be a website that offers users the ability to create human-generated summaries of text of their choice.#$We would not be gathering the articles ourselves;  rather users would input the URL to the text that they want summarized and we would pull the text from there.)#$Then, we break each document into sections of 3 paragraphs each, and post a round of HITs on Mechanical Turk where Turkers must select the sentences that are important in these sections and another round of HITs where Turkers must delete the sentences that are not important in these sections.#$Next, we aggregate the data and generate two summaries, one from the HITs where Turkers selected important sentences and one from the HITs where Turkers deleted non-important sentences.#$Finally, we will post another round of HITs where Turkers are presented with the two Turker-generated summaries and the summary created by the online text summarizer.#$They are tasked with choosing the most coherent and relevant summary of the three.#$Then we tally the number of votes each summary gets and determine how the quality of our summaries compared to that of summaries generated by existing tools.#$","","","6","2","11001100110","",""
