"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.1.on","Answer.10.on","Answer.11.on","Answer.12.on","Answer.13.on","Answer.14.on","Answer.15.on","Answer.16.on","Answer.17.on","Answer.18.on","Answer.19.on","Answer.2.on","Answer.20.on","Answer.21.on","Answer.22.on","Answer.23.on","Answer.24.on","Answer.25.on","Answer.26.on","Answer.27.on","Answer.28.on","Answer.3.on","Answer.4.on","Answer.5.on","Answer.6.on","Answer.7.on","Answer.8.on","Answer.9.on","Answer.feedback","Approve","Reject"
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","31IBVUNM9TNCNG8C1VKEFY5TE8GFV9","A23441R746K5OU","Approved","Wed Apr 24 22:44:53 PDT 2019","Wed Apr 24 22:46:07 PDT 2019","Sat Apr 27 22:46:07 PDT 2019","","","","74","100% (10/10)","100% (10/10)","100% (10/10)","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","I think I filled this one out already, but it appeared again. Hopefully I was self-consistent with my answers lol"
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","33IZTU6J82PDVAIT7ULVAILTJ9BSX1","APX5J4BSY8X98","Approved","Tue Apr 23 22:42:06 PDT 2019","Tue Apr 23 22:42:54 PDT 2019","Fri Apr 26 22:42:54 PDT 2019","","","","48","100% (15/15)","100% (15/15)","100% (15/15)","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","I tend to choose the longer sentences"
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","351SEKWQS15WZ907WXOX42JVB1FMDD","A2DIGKVLJWN955","Approved","Tue Apr 23 14:34:26 PDT 2019","Tue Apr 23 14:36:58 PDT 2019","Fri Apr 26 14:36:58 PDT 2019","2019-04-26 21:37:07 UTC","","","152","100% (14/14)","100% (14/14)","100% (14/14)","false","false","true","true","false","false","true","false","false","true","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","n/a"
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","35K3O9HUAC1VL5MQ65V4FUH7EDCEF1","APICU54PD3JZF","Approved","Wed Apr 24 18:30:54 PDT 2019","Wed Apr 24 18:31:47 PDT 2019","Sat Apr 27 18:31:47 PDT 2019","","","","53","100% (12/12)","100% (12/12)","100% (12/12)","false","false","true","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","n/a"
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","3B3WTRP3DCQUPFJXAZ0B3XM7ECK29O","A2C1UPBEGUY9Y6","Approved","Tue Apr 23 18:04:47 PDT 2019","Tue Apr 23 18:05:19 PDT 2019","Fri Apr 26 18:05:19 PDT 2019","2019-04-27 01:06:07 UTC","","","32","100% (10/10)","100% (10/10)","100% (10/10)","true","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","If possible, I would let Turkers select sentences within the passage, as it is inconvenient to scroll to the bottom and scroll back up.  Also, maybe give an exact number of sentences to choose so that you get responses that are easier to use."
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","3DL65MZB8E3OIT2GF3537OW4H0PECV","A1C792P4G11BYD","Approved","Thu Apr 25 12:13:37 PDT 2019","Thu Apr 25 12:24:29 PDT 2019","Sun Apr 28 12:24:29 PDT 2019","","","","652","100% (1/1)","100% (1/1)","100% (1/1)","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","Good job!"
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","3DPNQGW4LM3HAAWMG6GNC2S38PI46L","A3O8K08MXAW5C6","Approved","Thu Apr 25 08:01:22 PDT 2019","Thu Apr 25 08:12:16 PDT 2019","Sun Apr 28 08:12:16 PDT 2019","","","","654","100% (6/6)","100% (6/6)","100% (6/6)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","Nothing to say here."
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","3KIBXJ1WD6ISDIRT1UPX0J3QQB2KOG","A28RPWZS3IPTRM","Approved","Thu Apr 25 09:07:57 PDT 2019","Thu Apr 25 09:09:07 PDT 2019","Sun Apr 28 09:09:07 PDT 2019","","","","70","100% (3/3)","100% (3/3)","100% (3/3)","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","Instructions were clear."
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","3OCHAWUVGP8F7R5L2LCTJWUJ2F7KXL","A1YXUJF77LEX1J","Approved","Thu Apr 25 09:13:14 PDT 2019","Thu Apr 25 09:35:05 PDT 2019","Sun Apr 28 09:35:05 PDT 2019","","","","1311","100% (3/3)","100% (3/3)","100% (3/3)","false","false","true","false","false","true","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","Instructions were very clear and easy to understand. The selection of sentences was difficult seeing as their was a lot did not apply to what I felt was the main idea of the passage. Moderate compensation for time and effort for quality data."
"3VO4XFFP15A4GVZV7BNQWZXNTHT7QF","36J1BMOAIZFRZ05VBKJZJSG9OBMR4A","tldr_2","This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences","$0.00","Fri Apr 19 19:04:09 PDT 2019","10","BatchId:234887;OriginalHitTemplateId:921587254;","3600","259200","Fri Apr 26 19:04:09 PDT 2019","","","3SBEHTYCWORD11577EDJPUMFCH8YIQ","A2N74CHUQ5T60G","Approved","Wed Apr 24 14:46:01 PDT 2019","Wed Apr 24 14:49:25 PDT 2019","Sat Apr 27 14:49:25 PDT 2019","","","","204","100% (12/12)","100% (12/12)","100% (12/12)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","pretty clear"
