"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.sum1.on","Answer.sum2.on","Approve","Reject"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","34J10VATJGM4SZELG4X94JOC0ERQI0","A3SBNJPZS7E2AX","Approved","Wed May 01 18:23:09 PDT 2019","Wed May 01 18:24:05 PDT 2019","Wed May 01 19:24:05 PDT 2019","","","","56","100% (1/1)","100% (1/1)","100% (1/1)","false","true"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","378XPAWRUD1C5J74R80NEJ97WW7IAN","A1SR8X4ITOBUJ3","Approved","Wed May 01 18:32:17 PDT 2019","Wed May 01 18:33:23 PDT 2019","Wed May 01 19:33:23 PDT 2019","","","","66","100% (1/1)","100% (1/1)","100% (1/1)","true","false"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","39GAF6DQWSOLX1E4UW6DI76Y04X1VF","A2QMBRURIY76G8","Approved","Wed May 01 18:28:18 PDT 2019","Wed May 01 18:28:36 PDT 2019","Wed May 01 19:28:36 PDT 2019","","","","18","100% (2/2)","100% (2/2)","100% (2/2)","true","false"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3CCZ6YKWR87MOC2KSI3TTFUILSO95U","A3L8C3IF955Z65","Approved","Wed May 01 18:44:55 PDT 2019","Wed May 01 18:50:06 PDT 2019","Wed May 01 19:50:06 PDT 2019","","","","311","100% (1/1)","100% (1/1)","100% (1/1)","true","false"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3CCZ6YKWR87MOC2KSI3TTFUILSS95Y","A1E8PIR82KIJEP","Approved","Wed May 01 18:57:31 PDT 2019","Wed May 01 18:57:43 PDT 2019","Wed May 01 19:57:43 PDT 2019","","","","12","100% (1/1)","100% (1/1)","100% (1/1)","true","false"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3DL65MZB8E3OIT2GF36NZZ1346ICE7","A2JRXRT0EBP2IA","Approved","Wed May 01 18:18:36 PDT 2019","Wed May 01 18:20:03 PDT 2019","Wed May 01 19:20:03 PDT 2019","","","","87","100% (1/1)","100% (1/1)","100% (1/1)","true","false"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3DY4FPOOA2C9Q6DLSQLSOYOB42MVR0","A2I988BSR2YYU3","Approved","Wed May 01 18:08:29 PDT 2019","Wed May 01 18:10:08 PDT 2019","Wed May 01 19:10:08 PDT 2019","","","","99","100% (1/1)","100% (1/1)","100% (1/1)","false","true"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3FE2ERCCZYWTO9O9EMVPOBUO7R2OP0","A25GKQA54R2BF6","Approved","Wed May 01 18:14:38 PDT 2019","Wed May 01 18:14:49 PDT 2019","Wed May 01 19:14:49 PDT 2019","","","","11","100% (1/1)","100% (1/1)","100% (1/1)","true","false"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3IGI0VL6488TLOCWY7IXKMPT7C0NO2","A1W5CVO8X73HS7","Approved","Wed May 01 18:08:33 PDT 2019","Wed May 01 18:09:31 PDT 2019","Wed May 01 19:09:31 PDT 2019","","","","58","100% (12/12)","100% (12/12)","100% (12/12)","true","false"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3M1CVSFP61TPMHVN4G5WNL0TN6IAQC","A36EOEBVBUTO85","Approved","Wed May 01 18:01:27 PDT 2019","Wed May 01 18:02:08 PDT 2019","Wed May 01 19:02:08 PDT 2019","","","","41","100% (1/1)","100% (1/1)","100% (1/1)","false","true"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3TYCR1GOTD7FWSNIO3DZNSS8MLDLZA","A11G3X4YM0CH4M","Approved","Wed May 01 18:45:50 PDT 2019","Wed May 01 18:46:03 PDT 2019","Wed May 01 19:46:03 PDT 2019","","","","13","100% (1/1)","100% (1/1)","100% (1/1)","false","true"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3U84XHCDID1JYKGXIBEI1BQX0ZJZ4W","A2AUD0EEYGAWKH","Approved","Wed May 01 18:51:53 PDT 2019","Wed May 01 18:52:59 PDT 2019","Wed May 01 19:52:59 PDT 2019","","","","66","100% (1/1)","100% (1/1)","100% (1/1)","true","false"
"3S8A4GJRD3RDH3H7A0CTPJ1QDNE6VJ","3XDD1E7DUSNL5R6CYEBCW4TBGO7P3Z","Choose the better summary","Select the summary that is more coherent and relevant to the title","summary, better","$0.01","Wed May 01 17:53:31 PDT 2019","75","BatchId:3628034;OriginalHitTemplateId:928390828;","1800","3600","Wed May 01 19:09:31 PDT 2019","","","3V0Z7YWSIZOSMMW0D06RNQG3SA42VQ","A3BFMY5OX2WMUW","Approved","Wed May 01 17:55:22 PDT 2019","Wed May 01 18:05:46 PDT 2019","Wed May 01 19:05:46 PDT 2019","","","","624","100% (1/1)","100% (1/1)","100% (1/1)","false","true"
